,id,name,category3_new,cut_name
2536485,1506566186874433606,晨光文具,文具店,晨光 文具
389786,1506567921038782589,强记山坑鱼大排档,非连锁中式快餐店,强记 山坑 鱼 大排档
2755040,1506644457964171395,徐氏玩具店,玩具店,徐氏 玩具店
522264,1506519653491666975,剑南春,烟酒茶店,剑南春
2330615,1506651650688020511,大台北冷热茶饮,休闲茶饮店,大台北 冷热 茶饮
928734,1506524698178220084,幼兽酒吧,酒吧,幼兽 酒吧
2228533,1528316311611109482,名创优品,家居生活馆,名 创优 品
2423413,1506522322696400954,自动售卖机,自动售卖机,自动 售卖机
1856717,1528316314161246330,诚信蔬菜鲜肉鱼大批发,生鲜批发店,诚信 蔬菜 鲜肉 鱼大 批发
2212908,1506526183054110862,星扬玩具店,玩具店,星扬 玩具店
978714,1506509202338869366,喜洋洋量贩式KTV,KTV,喜洋洋 量贩式 KTV
610496,1506567917976940654,车站旅馆,酒店宾馆,车站 旅馆
245105,1506639643712680035,越南木家小吃,东南亚餐厅,越南 木家 小吃
3428556,1528318887110897783,盒马X会员店,社区团购,盒马 会员 店
3148250,1506564841945690219,逸香斋活鱼馆,中餐厅,逸 香斋 活鱼 馆
453875,1563596884420063311,零食作伴,零食店,零食 作伴
3354200,1622597028733513805,乐源副食,食杂店,乐源 副食
1847276,1506644457855119440,华莱士,连锁西式快餐店,华莱士
3255860,1506560709390233698,爱婴坊孕婴奶粉专营店,儿童用品店,爱 婴坊 孕婴 奶粉 专营店
3369559,1506630964150005764,中科书店,书店,中科 书店
90879,1531111313793871893,报刊亭,书报亭,报刊亭
44168,1506564838112096364,MEMORYCAFE·记忆咖啡,咖啡厅,MEMORYCAFE 记忆 咖啡
1971291,1506519659023954060,旺埔雪糕批发,冻品批发店,旺埔 雪糕 批发
1818680,1506666648952893558,名创优品,家居生活馆,名 创优 品
985421,1506508767502790782,汇龙大排档,非连锁中式快餐店,汇龙 大排档
969689,1506524691865792620,零食周末,零食店,零食 周末
1899841,1506611222785814654,盐边网烧自助,自助餐,盐边 网烧 自助
2507501,1612624020115812403,喜洋洋玩具店,玩具店,喜洋洋 玩具店
1130707,1535539605397565470,农夫山泉,送水站,农夫山泉
1783835,1506524697830092814,新天地国际影城,影剧院,新天地 国际 影城
3300423,1506513071097770038,怡宝桶装水,送水站,怡宝 桶装水
1527076,1514859562686214264,理想雪糕批发部,冻品批发店,理想 雪糕 批发部
2353934,1506571147557466114,徐记大排档,非连锁中式快餐店,徐记 大排档
3211235,1506513046493982744,星烨潇湘影城,影剧院,星烨 潇湘 影城
936587,1506560718563176457,合家福超市,小超市,合家 福 超市
836014,1506666654225133581,井和町日料店,日韩餐厅,井 町 日料 店
3183145,1506571149721727019,屈臣氏,化妆品集合连锁店,屈臣氏
3452535,1601131097197113408,瑞祥水店,送水站,瑞祥 水店
1275206,1563484893349146709,新鲜果子,水果店,新鲜 果子
618057,1622634502092484711,怡宝,送水站,怡宝
765502,1506639652923371521,元源小吃,小吃店,元源 小吃
1298517,1506519587523653698,红宫馆KTV,KTV,红宫馆 KTV
2821720,1506630974832898124,秀韩式炭烧烤肉,日韩餐厅,秀 韩式 炭烧 烤肉
228943,1528313450751848624,兰州拉面第16分店,连锁中式快餐店,拉面 16 分店
2082075,1506563707516481674,屈臣氏,化妆品集合连锁店,屈臣氏
442538,1506571150430564407,朵吧玩具,玩具店,朵 玩具
1431617,1506630975252328492,点尚电竞酒店,酒店宾馆,点尚 电 竞 酒店
3441856,1506570011370844199,小天一大酒店,酒店宾馆,天一 大酒店
2501301,1528315326067110019,天津包子店,早餐店,包子 店
2756726,1506576556800340094,地利生鲜,肉菜店,地利 生鲜
2201294,1506588935802056810,欢乐聚自助纸上烤肉城,自助餐,欢乐 聚 自助 纸上 烤肉 城
2917069,1506560709558005768,爽口老火锅,火锅店,爽口 火锅
1571803,1506611221510746195,水果超市,水果店,水果 超市
139756,1601131099009052778,森焱台球俱乐部,公众体育场馆,森焱 台球 俱乐部
2222602,1506666655437287553,盒马配送站,社区团购,盒马 配送 站
2989506,1506596756966862861,屈臣氏,化妆品集合连锁店,屈臣氏
2232084,1506564374670864516,君君酒业,烟酒茶店,君君 酒业
922606,1506509620825550949,宏源粮油食杂商店,粮油店,宏源 粮油 食杂 商店
1771410,1506608446529859675,集渔泰式海鲜火锅,东南亚餐厅,集渔 泰式 海鲜 火锅
187759,1622703749267189821,萌兽医馆,宠物医院,萌 兽医 馆
1903545,1506588939144917077,刘文批发青菜水果,果蔬批发店,刘文 批发 青菜 水果
3404785,1528331332990791771,冷饮批发,冻品批发店,冷饮 批发
3047508,1506608454473871422,张武彦干货水产批发部,生鲜批发店,张武彦 干货 水产 批发部
381336,1506560894333874270,八筒重庆老灶火锅,火锅店,八筒 老灶 火锅
2189012,1622711287488442419,方意棋牌,洗浴棋牌室,方意 棋牌
3266840,1514861890445242404,沙县小吃,连锁中式快餐店,沙县 小吃
1206863,1527122200984023067,报刊亭,书报亭,报刊亭
1690464,1506576562458456069,刘皇叔麻辣香锅,非连锁中式快餐店,刘皇叔 麻辣 香锅
1117660,1506524870547337216,东南亚餐厅,东南亚餐厅,东南亚 餐厅
583519,1524644194608738381,红皮树冰淇淋批发,冻品批发店,红皮 树 冰淇淋 批发
2024502,1604953848060047451,世纪永辉超市,大卖场,世纪 永辉 超市
2709768,1506526182991196255,乐享台球俱乐部,公众体育场馆,乐享 台球 俱乐部
3142413,1506560893176246356,高丽园韩国烧烤,日韩餐厅,高丽 园 韩国 烧烤
2899346,1506630963059486830,越泰拾一·越南牛肉河粉,东南亚餐厅,越泰 拾一 越南 牛肉 河粉
910322,1506509623593791495,胜利副食批发部,食杂批发店,胜利 副食 批发部
1690889,1506524697851064370,汇友棋牌社,洗浴棋牌室,汇友 棋牌 社
1962256,1506507656544907355,美宜佳E382北岛,便利店,美宜佳 E382 北岛
3246323,1563460294695710804,雄发商店,士多,雄发 商店
3308940,1604953847950995554,秦御腊汁肉夹馍店,非连锁中式快餐店,秦御腊汁 肉夹馍 店
388535,1514859589148078145,化州糖水,甜品店,化州 糖水
751207,1506666653604376672,茗醇烟酒,烟酒茶店,茗 醇 烟酒
1597323,1506516549023035494,横店影城花都店,影剧院,横店 影城 花都 店
746248,1506573190305148953,萌贝宠物生活馆,宠物用品店,萌贝 宠物 生活馆
1646764,1506517476362678288,诺克萨斯网咖,网吧,诺克 萨斯 网咖
2621489,1601501236706930722,龙坎老火锅,火锅店,龙坎 火锅
3355944,1528287671829655704,可爱多宠物用品超市,宠物用品店,可爱多 宠物用品 超市
2791737,1535539127280464031,渔沧海鲜批发,冻品批发店,渔 沧海 鲜 批发
2720222,1506596752416043144,余姚家表酒业批发部,烟酒茶批发店,余姚 家表 酒业 批发部
808653,1632316186979201170,农富蔬菜生活超市,肉菜店,农富 蔬菜 生活超市
262403,1506570009588264963,我家酸菜鱼,非连锁中式快餐店,我家 酸菜鱼
82113,1531111313907118172,渝王日杂餐具批发部,日用品批发店,渝 王 日杂 餐具 批发部
491807,1604470370486972445,恒昌烟酒店,烟酒茶店,恒昌 烟酒店
791639,1604470375021015072,CC音乐餐吧·啤酒公社,酒吧,CC 音乐 餐 啤酒 公社
2988608,1506573182671515694,老城书店,书店,老城 书店
1176283,1601543290208120911,萌泽卤味螺蛳粉,小吃店,萌泽 卤味 螺蛳粉
1121086,1538705598508691560,热物炙烤牛排骨,西餐厅,热物 炙烤 牛 排骨
2232628,1604470371581685894,河涧驴肉火烧,小吃店,河涧 驴肉 火烧
1251798,1506587004580917302,扬帆起航超市,便利超市,扬帆 起航 超市
1705034,1612624019838988407,谜森清吧小吃比酒更出色,酒吧,谜森清 小吃 比酒 出色
2436003,1535540084265447506,保利影院,影剧院,保利 影院
1777042,1538705524416311467,民益食杂店,食杂店,民益 食杂店
2883604,1506560505781940233,鑫鑫副食批发,食杂批发店,鑫鑫 副食 批发
670430,1506516549333413933,横店影城莱芜店,影剧院,横店 影城 莱芜 店
3288056,1506639655465119874,新胜信用劳保用品批发,日用品批发店,新胜 信用 劳保用品 批发
2130259,1506567911593209989,屈臣氏,化妆品集合连锁店,屈臣氏
2568440,1535540089588019381,南宁李彪生杂货店,日杂店,李彪生 杂货店
3134681,1524643214190178307,东亮蔬菜活鱼批发-曹强,果蔬批发店,东亮 蔬菜 活鱼 批发 曹强
337615,1506515111186264137,钓鱼小马名烟名酒海货批发(洪飞烟酒）,生鲜批发店,钓鱼 小马 名烟名酒 海货 批发 洪飞 烟酒
362849,1604411582912393336,艺选安來酒店,酒店宾馆,艺选安來 酒店
1515605,1506546572991918171,黄记牛杂王,小吃店,黄记 牛杂 王
679951,1506519659976061006,啃大骨邦泰国际社区店,东南亚餐厅,啃 大骨邦泰 国际 社区 店
3492808,1506651653938606100,莎莎生活超市,化妆品集合连锁店,莎莎 生活超市
1024979,1531113589941989486,火烧云自助烧烤火锅,自助餐,火烧云 自助 烧烤 火锅
829400,1612461357800878190,安徽省六安市永安小雷水产批发,生鲜批发店,安徽省 六安市 永安 小雷 水产 批发
1017158,1506560714956075152,台头爱亲母婴坊生活馆,母婴用品店,台头 爱亲 母婴 坊 生活馆
661467,1506584927100203143,准者体育,体育用品店,准者 体育
2782591,1528318886976680090,开心小吃,小吃店,开心 小吃
707569,1506576008088907844,田雨童装,儿童用品店,田雨 童装
2004580,1506608442075508738,麦酥鲜生面包店,面包店,麦 酥 鲜生 面包店
120548,1506601148566728747,广东云浮石磨肠粉,早餐店,石磨 肠粉
3235125,1601543273376378983,玉河商务宾馆,酒店宾馆,玉河 商务 宾馆
3006959,1604462204462297098,糖果KTV,KTV,糖果 KTV
1682497,1506580766174474287,屈臣氏,化妆品集合连锁店,屈臣氏
2923750,1506563713027797018,屈臣氏,化妆品集合连锁店,屈臣氏
473714,1506582124109754398,宏伟批发超市,批零,宏伟 批发 超市
124967,1601607391517077572,烟酒副食批发,食杂批发店,烟酒 副食 批发
1212655,1506526185751048250,丰顺妇婴护理用品店,母婴用品店,丰顺 妇婴 护理 用品店
716646,1506526189618196613,海王星辰方达大厦,连锁药店,海王星辰 方达 大厦
800242,1580234670166241320,林业局食堂,企业食堂,林业局 食堂
1328652,1506566187163840559,友趣咖啡,咖啡厅,友趣 咖啡
1172108,1599685347091148922,长鸿生鲜超市,便利超市,长鸿 生鲜 超市
429479,1595447111011528792,仁合经销部,批零,仁合 经销部
779918,1506666646998347785,夜食者街头牛排店,西餐厅,夜 食者 街头 牛排 店
3036137,1535539679267647552,怡然水店,送水站,怡然 水店
2239111,1528324534388912250,许昌大浪居酒屋,日韩餐厅,大浪 居酒 屋
1364111,1506560502778818673,中百仓储,大卖场,中百 仓储
563598,1506638678947262549,古田水产批发中心,生鲜批发店,古田 水产 批发 中心
3054109,1563017741282308162,万州烤鱼,中餐厅,万州 烤鱼
2891687,1506513682706985099,泉秀街与田安南路交叉口报刊亭,书报亭,泉秀街 田安 南路 交叉口 报刊亭
3482905,1627561378753802262,北京华联,大超市,华联
3350966,1506513678768533647,coco网吧,网吧,coco 网吧
668312,1601607387712843814,食材优品,干货店,食材 优品
470447,1506560714691833898,万宁,化妆品集合连锁店,万宁
1932993,1563760452918571070,小龙哥油焖大虾·油炸串串,中餐厅,小龙 哥油 焖 大虾 油炸 串串
84236,1506560896175173661,小龚烟酒批发,烟酒茶批发店,龚 烟酒 批发
2111676,1528314601845026979,嘉善县干窑镇江雅副食品商店,士多,嘉善县 干窑 雅 副食品 商店
1815371,1506571140511035437,古港奶婆姜撞奶,甜品店,古港 奶婆 姜撞奶
885762,1514861886150275090,北街烧烤,烧烤店,北街 烧烤
858751,1506573187666931852,四季烤牛肉,烧烤店,四季 烤牛肉
3483765,1506509195267272765,畅通综合批发部,批零,畅通 综合 批发部
1997072,1506526188536066168,柒桃廊歌厅秀,KTV,柒桃廊 歌厅 秀
451188,1632353569174974464,空中花园糖水店,甜品店,空中 花园 糖水 店
2838791,1506615508114599981,罗森,便利店,罗森
3212084,1506630965559291912,龙港海明威钓具批发,日用品批发店,龙港 海明威 钓具 批发
487371,1535531588421677154,百佳惠生活超市,大超市,百佳 惠 生活超市
2743112,1535539252304277543,三医院食堂,企业食堂,三 医院 食堂
1967930,1506526189257486437,晨光文具,文具店,晨光 文具
2359705,1514888293488259161,皓月星语酒店,酒店宾馆,皓月 星语 酒店
2672903,1612624019276951569,壹加壹超市,大超市,壹加 壹 超市
773408,1506522254929031259,重庆小面,连锁中式快餐店,小面
126889,1506570003946926087,鲸智baby童泰母婴,儿童用品店,鲸智 baby 童泰 母婴
1073792,1506563713971515426,惠丽文具,文具店,惠丽 文具
2745163,1506519593953521751,六禾日料,日韩餐厅,六禾 日料
1730729,1506526185155457054,蓝天体育用品,体育用品店,蓝天 体育用品
1913260,1506526185511972908,鸿盛棋牌会所,洗浴棋牌室,鸿盛 棋牌 会所
1392778,1514861215946633346,汇味食府,中餐厅,汇味 食府
1090590,1506564365892186243,华斌副食批发,食杂批发店,华斌 副食 批发
1310057,1601543275586777111,佳惠超市,大超市,佳惠 超市
1242307,1506513072557387916,优品零食,零食店,优品 零食
2670341,1506560903448096888,华莱士,连锁西式快餐店,华莱士
1621510,1506601148910661700,小橙呆鲜果批发,果蔬批发店,小橙呆 鲜果 批发
2650983,1506517472155791379,莎莎批发超市,化妆品集合连锁店,莎莎 批发 超市
540887,1506582117092683910,古法传承牛肉汤,非连锁中式快餐店,古法 传承 牛肉汤
385380,1506566191202955405,朗姆艺术蛋糕,面包店,朗姆 艺术 蛋糕
1006794,1506630967656443946,晨光文具,文具店,晨光 文具
3149190,1506580755915206792,小羊鲜生水果,水果店,小羊 鲜生 水果
2485565,1563744331343589390,潮电电竞酒店,酒店宾馆,潮电电 竞 酒店
35406,1506608452267667543,钓鱼镇母婴坊,母婴用品店,钓鱼 镇 母婴 坊
2277779,1612624020522659855,北海市银海区迷你椰泰式大排档,东南亚餐厅,北海市 银海区 迷你 椰 泰式 大排档
280299,1601543291164422169,源泰餐厅,东南亚餐厅,源泰 餐厅
1736282,1506624586303926406,正宗邵阳宝庆米粉馆,非连锁中式快餐店,正宗 宝庆 米粉 馆
1208639,1601543284117991455,桂华小吃店,小吃店,桂华 小吃店
2677695,1506517430917394563,合升源粮油超市,粮油店,合升源 粮油 超市
2863794,1506517472461975672,温謦水果批发,果蔬批发店,温 謦 水果 批发
1349753,1506517478304641084,凤凰国际影城,影剧院,凤凰 国际 影城
2665410,1506596753418481731,董鹏水果批发,果蔬批发店,董鹏 水果 批发
2716140,1506526185625219180,永辉超市,大卖场,永辉 超市
1331335,1506513678835642389,世之源水超市,送水站,世之源 水 超市
663804,1506560719875993684,永平火锅,火锅店,永平 火锅
1936255,1604984243291942958,凤凰栖台球俱乐部,公众体育场馆,凤凰 栖 台球 俱乐部
2403467,1506630966242963559,仟味一鼎,自助餐,仟味 一鼎
767257,1601532475899899978,我的爱宠之家,宠物用品店,爱宠 之家
2281022,1604470371514576960,金利来菜馆,中餐厅,金利来 菜馆
1318602,1506639651711217792,重庆小面,连锁中式快餐店,小面
1940517,1535540191341834298,马姐牛羊肉酱牛肉水饺批发,生鲜批发店,马姐 牛羊肉 酱牛肉 水饺 批发
3202782,1531111315974910047,严珍便利店云伴湾山泉水桶装水供水点,日杂店,严珍 便利店 云伴 湾 山泉水 桶装水 供水 点
1224154,1573266494052364316,大九名酒行,烟酒茶店,九名 酒行
1670956,1538705755950280761,一家韩式料理,日韩餐厅,一家 韩式 料理
2627807,1506564370145210474,鹤龙湖螃蟹批发,生鲜批发店,鹤 龙湖 螃蟹 批发
1475671,1506651646749569054,逃花园奶茶,休闲茶饮店,逃 花园 奶茶
296358,1506515111886712909,晨龙副食批发,食杂批发店,晨龙 副食 批发
1762355,1512964492521369624,零食很忙,零食店,零食 很忙
1719424,1506660126055198723,糖师奶私房甜品,甜品店,糖 师奶 私房 甜品
67298,1580234670136881197,江苏银行食堂,企业食堂,银行 食堂
2543434,1506527186822361142,名仕台球俱乐部,公众体育场馆,名仕 台球 俱乐部
2390143,1506570000742477871,七七玩具屋,玩具店,七七 玩具 屋
2511681,1601607386160951366,汉堡王,连锁西式快餐店,汉堡 王
2748393,1506573188019253377,阳光果园鲜果直销批发行,果蔬批发店,阳光 果园 鲜果 直销 批 发行
3007777,1604472403805859936,壹佰号食品批发部,食杂批发店,壹佰号 食品 批发部
2274417,1506567264693121147,家乐福,大卖场,家乐福
641718,1506666648969670732,两小无猜童装店,儿童用品店,两小无猜 童装店
1745169,1506513684074328171,阿文食杂店,食杂店,阿文 食杂店
2289251,1506608448119500837,老海餐馆,中餐厅,老海 餐馆
2462506,1506571143837118513,小拇指宠物生活馆,宠物用品店,小拇指 宠物 生活馆
513352,1506597839676108881,乐动体育,体育用品店,乐动 体育
390533,1506560711231533187,钱大妈,肉菜店,钱 大妈
3245687,1506567911840673846,谷稻营养早餐,早餐店,谷稻 营养 早餐
2999051,1528318887698100398,1点点,休闲茶饮店,1 点点
3385133,1506514607416799234,徐水县惠友超市振兴路店,大超市,徐水县 惠友 超市 振兴路 店
3357904,1506523214166356007,良山干果,干货店,良山 干果
556910,1601543293181882429,福满家生鲜超市,肉菜店,福满家 生鲜 超市
3365722,1506626253560737804,蜜雪冰城,休闲茶饮店,蜜雪 冰城
2828328,1538705598034735232,醉鲜牛烤肉馆,烧烤店,醉鲜 牛 烤肉 馆
3477346,1595447115675594875,利云烟酒批发,烟酒茶批发店,利云 烟酒 批发
2148085,1627516720921178135,灵音酒馆,酒吧,灵音 酒馆
2342922,1506584922369028232,友权干货店,干货店,友权 干货店
1068580,1506582125615509579,宏顺烟酒,烟酒茶店,宏顺 烟酒
856850,1506611225210122381,隆昌饭店,非连锁中式快餐店,隆昌 饭店
1446361,1514888290657103878,粤港澳零食,零食店,粤港澳 零食
1022909,1506626257494995044,遇见宠物生活馆,宠物用品店,遇见 宠物 生活馆
2719663,1524644186417262595,互惠烟酒批发,烟酒茶批发店,互惠 烟酒 批发
139630,1506567909600915466,传奇冒菜,连锁中式快餐店,传奇 冒菜
922121,1506513242779021397,华林超市铁牛里店,小超市,华林 超市 铁牛 里店
870065,1506626254739337350,老妈砂锅串串香,火锅店,老妈 砂锅 串串香
533768,1622672394865078396,益民鸡鸭批发,生鲜批发店,益民 鸡鸭 批发
2205500,1506588936821272603,酒拾烤肉,烧烤店,酒拾 烤肉
598199,1506576553595891763,朴贞爱韩国泡菜,日韩餐厅,朴贞爱 韩国泡菜
1882604,1506520374991646743,肯德基,连锁西式快餐店,肯德基
398828,1563440088686522462,美团优选,社区团购,美团 优选
2989588,1506560511356170282,小雪儿孕婴童百货商场五店,儿童用品店,雪儿 孕婴童 百货商场
2687243,1563021674461524104,老马清真牛羊肉,肉菜店,老马 清真 牛羊肉
692803,1506560515265261589,金名食品,士多,金名 食品
1357954,1506516547622137913,江山市双塔街道神话影院,影剧院,江山市 双塔 街道 神话 影院
1729134,1506516541188075562,荣友批发部,批零,荣友 批发部
1856413,1604472399104045151,优品优便利店,士多,优品 优 便利店
2663055,1627394478669295623,烟酒副食批发零售黄栋树岗路口,烟酒茶批发店,烟酒 副食 批发 零售 黄栋 树岗 路口
1271095,1528327260191584345,和海酒家,中餐厅,海 酒家
2634403,1506626251492945930,捡便宜百货店,小百货,捡便宜 百货店
45367,1528330367231324168,好又来烘焙,面包店,烘焙
166451,1506509619776974913,莎莎龙超市,化妆品集合连锁店,莎莎龙 超市
1358556,1622672395863322718,陈国源烟酒副食批发部,烟酒茶批发店,陈国源 烟酒 副食 批发部
1125449,1506563701707370517,小脚丫母婴生活馆,母婴用品店,小脚丫 母婴 生活馆
1753716,1506509621840572535,永辉超市,大卖场,永辉 超市
1705864,1506513076101574803,佳惠超市,大超市,佳惠 超市
2042901,1514859592725819396,重庆源味饭店,非连锁中式快餐店,源味 饭店
2203323,1506517476463341617,洪顺副食批发部,食杂批发店,洪顺 副食 批发部
1451185,1601161787313746044,民尚便利店,便利店,民尚 便利店
1779534,1506560713840390171,子龙烟酒批发,烟酒茶批发店,子龙 烟酒 批发
3301685,1528324538042151071,合家福超市,大超市,合家 福 超市
2942524,1506660124859822081,甜啦啦,休闲茶饮店,甜
1058379,1514863535103144068,化州香油鸡三江,连锁中式快餐店,化州 香油 鸡 三江
1139576,1514863243519324310,福德旺商行,士多,福德旺 商行
1143926,1506644460996653094,来一份炸鸡,非连锁西式快餐店,一份 炸鸡
2368220,1514865339090071571,创荣百货,小百货,创荣 百货
640464,1506560719590780957,美牛鲜鲜奶吧,休闲茶饮店,美牛鲜 鲜奶
1810921,1601543269119160367,零食优选,零食店,零食 优选
2301920,1506517430242111572,乐哈哈生鲜超市,肉菜店,乐 生鲜 超市
2218941,1538705364554608697,太平庄雪糕批发,冻品批发店,太平庄 雪糕 批发
401214,1506560511519748123,阳光书店,书店,阳光 书店
1867425,1506567911085699192,味千拉面,连锁西式快餐店,味千 拉面
2501687,1524644012114571351,尖峰台球俱乐部,公众体育场馆,尖峰 台球 俱乐部
2878799,1506546573054832765,四海批发,批零,四海 批发
1583742,1527124383393640474,庆昇日用品批发,日用品批发店,庆 昇 日用品 批发
1718495,1506644466696712266,贡茶,休闲茶饮店,贡茶
969078,1604984243178696842,娱乐麻将馆,洗浴棋牌室,娱乐 麻将馆
2066407,1601532475862151250,我宠我爱动物医院,宠物医院,宠 爱 动物医院
1755765,1506560504590757930,红旗超市,大超市,红旗 超市
3414494,1535558936844038164,名创优品中环广场店,家居生活馆,名 创优 品 中环 广场 店
2287864,1506522248058761231,老地方寿司店,日韩餐厅,地方 寿司店
3175974,1514863244450459795,明志婴童百货,儿童用品店,明志 婴童 百货
3218884,1514863537300959356,美妆季,化妆品店,美妆季
2734212,1506576556783562809,贝可爱母婴生活馆,母婴用品店,贝 可爱 母婴 生活馆
3194028,1506582125158330390,善卷书屋,书店,善卷 书屋
3197422,1506517431420711043,鸿涛水产调料批发,食杂批发店,鸿涛 水产 调料 批发
2257827,1604908748432994425,正章干洗,洗衣店,正章 干洗
2465453,1506580757395796064,糯米缘牛奶糯米蛋糕,面包店,糯米 缘 牛奶 糯米 蛋糕
477667,1632356111111942261,万达影城,影剧院,万达 影城
3041898,1506570742576443511,梦想文具,文具店,梦想 文具
1292670,1528314601392042094,彩儿杂货店,日杂店,彩儿 杂货店
2172264,1506515111098183774,文峰百佳惠超市,大超市,文峰 百佳 惠 超市
2442325,1506666648684458077,时尚小烤鱼,中餐厅,时尚 烤鱼
3355704,1506587005050679311,天天汉堡,非连锁西式快餐店,天天 汉堡
2879372,1506516549333413935,蔻纳酒吧开元广场店,酒吧,蔻 纳 酒吧 开元 广场 店
1623594,1506509625456062563,佳乐家超市,大超市,佳乐家 超市
157548,1595436824606797901,大四喜棋牌室,洗浴棋牌室,大四喜 棋牌室
1858405,1506582122817908750,未来星文具,文具店,未来 星 文具
1491628,1506560715107069985,胖子精品水果,水果店,胖子 精品 水果
1192523,1506513068195311756,辽宁亮泉老酒坊白衣加盟店,烟酒茶店,亮泉 老酒坊 白衣 加盟店
37935,1535539678764331164,甜品站,甜品店,甜品 站
3285238,1506560713785864205,欧尚烘焙,面包店,欧尚 烘焙
1163141,1601543279646863409,這裏HereCoffee,咖啡厅,這 裏 Here Coffee
1472649,1506615506776617027,灰少爷汉堡炸鸡,非连锁西式快餐店,灰 少爷 汉堡 炸鸡
214479,1601532475899899989,UMI悠咪宠物医院,宠物医院,UMI 悠咪 宠物医院
2713794,1506526848107147301,骨味海底捞,火锅店,骨味 海底 捞
297624,1506666653298192413,喜食潮·东南亚街头料理,东南亚餐厅,喜食潮 东南亚 街头 料理
3157649,1506560508449517652,鑫鑫爱婴城,母婴用品店,鑫鑫 爱 婴城
2229443,1506566183422521468,鑫源商行,便利店,鑫源 商行
1487127,1604446309996294191,金阳光超市,大超市,金 阳光 超市
3343199,1506517473380528185,朝阳体育运动馆,公众体育场馆,体育运动 馆
2691413,1506639647835680896,金尔麦手工烘焙,面包店,金尔麦 手工 烘焙
2612500,1506519654343110717,富坤酒水批发,烟酒茶批发店,富坤 酒水 批发
1586501,1612591695034314760,华莱士,连锁西式快餐店,华莱士
3075844,1506517478245920911,星际网咖,网吧,星际 网咖
1871278,1506513678714007683,星巴克,咖啡厅,星巴克
2415011,1604953851239329921,蔬菜批发,果蔬批发店,蔬菜 批发
1075521,1535539605393371136,百业饮水店,送水站,百业 饮水 店
3072411,1506560503877726264,家乐福,大卖场,家乐福
2590322,1506519593991270542,赛买提江百货,小百货,赛买 提江 百货
1053146,1506651641926119544,新华文具,文具店,新华 文具
82491,1506517430669930571,五得利面粉-蔬菜批发市场,果蔬批发店,五 得利 面粉 蔬菜 批发市场
2237124,1506624593300025394,新月烟酒,烟酒茶店,新月 烟酒
2459433,1506546573465874540,万客隆超市,大超市,万客隆 超市
471802,1506509622260002950,家乐福超市,大卖场,家乐福 超市
2145075,1535539127616008286,干货区5号,干货店,干货 5 号
1001242,1601112038971797609,鑫合源棋牌,洗浴棋牌室,鑫合源 棋牌
1485613,1622711286452449307,优麦甜现烤蛋糕,面包店,优麦 甜现 烤 蛋糕
1468264,1506570742354145302,太平洋超市,便利店,太平洋 超市
2132469,1632356111850139718,晨光文具,文具店,晨光 文具
3040299,1514859591371059305,旺发香精香料汤料干货,干货店,旺发 香精香料 汤料 干货
3089801,1506615511331631150,张记杂粮,干货店,张记 杂粮
2869706,1506578479528013917,集渔·泰式海鲜火锅,东南亚餐厅,集渔 泰式 海鲜 火锅
2351797,1506511403534774399,蔡记干货调料粮油商行,干货店,蔡记 干货 调料 粮油 商行
2401815,1506566189214855244,相杰奶粉专柜,儿童用品店,相杰 奶粉 专柜
2744250,1506586998679531569,佰鲜隆生鲜超市,肉菜店,佰鲜隆 生鲜 超市
171838,1506630963122401357,西遇咖啡,咖啡厅,西遇 咖啡
125414,1506582116912328711,全宜快捷酒店,酒店宾馆,全宜 快捷酒店
84472,1506519588089884726,雪糕批发,冻品批发店,雪糕 批发
975287,1612676772271485035,杨涛棋牌室,洗浴棋牌室,杨涛 棋牌室
2420148,1527197251351605378,鑫天使化妆品,化妆品店,鑫 天使 化妆品
466450,1601538088348413991,鸿都棋牌,洗浴棋牌室,鸿 棋牌
2023650,1506515111907684419,明辉烟酒副食批发部,烟酒茶批发店,明辉 烟酒 副食 批发部
782515,1601607386144174130,莉莉商店,士多,莉莉 商店
873514,1528327694796976155,香溢烟酒店,烟酒茶店,香溢 烟酒店
741191,1506563708204347528,华联供销超市,小超市,华联 供销 超市
2425296,1599685347485413447,红颜杂货店-2,日杂店,红颜 杂货店 2
2542771,1506588928550105227,美嘉美妆,化妆品店,美嘉美妆
1962861,1528313952512241697,十九味蒸包访,早餐店,十九 味蒸 包访
1493438,1506513041502760986,万家乐批发部,批零,万家乐 批发部
536603,1601131096656048256,华豫国际酒店皇家夜总会,夜总会,华豫 国际 酒店 皇家 夜总会
542974,1506515112008347742,厨具批发,日用品批发店,厨具 批发
1070764,1506560906405081184,恒光鑫化妆品店,化妆品店,恒光鑫 化妆品 店
1248614,1601243528409903108,敏敏豆丰香甜品小吃店,甜品店,敏敏 豆丰 香甜 品 小吃店
1773861,1506563707461955617,星巴克臻选,咖啡厅,星巴克 臻 选
2788225,1506573179521593468,喜庆动物水产日子货批发,生鲜批发店,喜庆 动物 水产 日子 货 批发
3199015,1506578492391944226,古茗,休闲茶饮店,古茗
2863469,1527197464858456218,金水一家综合自助餐厅,自助餐,金水 一家 综合 自助餐厅
1277530,1506596758837522508,喜厨会牛排专门店,西餐厅,喜 厨会 牛排
1812578,1506524696148176929,湾奈酒吧,酒吧,湾 酒吧
852263,1506564836744753205,小状元玩具,玩具店,状元 玩具
3333110,1506582120242606155,祖安超市,便利超市,祖安 超市
